Unnamed: 0,id,permit_,permit_type,application_start_date,issue_date,street_number,street_name,work_type,work_description,subtotal_waived,total_fee,census_tract,ward,xcoordinate,ycoordinate,issue_year,issue_month,issue_day,is_solar,is_flood,is_green
476278,2829382,100694092,PERMIT - RENOVATION/ALTERATION,2017-04-24T00:00:00.000,2017-04-24T00:00:00.000,4200.0,115TH ST,,ADD (3) NEW RADIOS (1 PER SECTOR) REPLACE EXISTING DC POWER PLANT WITH NEW DC POWER PLANT (CABINET) WITH ASSOCIATED CABLING AT EXISTING WIRELESS FACILITY ON MONOPOLE. ATT FA # 10074440 /SITE ID# IL1640. ELECTRICAL PERMIT # 100691984. PREVIOUS PERMIT # 100623363.,0.0,825.0,740400.0,19.0,1150413.9778393852,1828025.1882809708,2017,04,24,0,0,1
476636,2829939,100694494,PERMIT - RENOVATION/ALTERATION,2017-03-17T00:00:00.000,2017-03-17T00:00:00.000,9170.0,LAKE SHORE DR,,"REPLACE 3 EXISTING ANTENNAS ON POS 4. INSTALL 3 NEW 1900 RRUS32 & 3 NEW 850 RRUS. REPLACE EXISTING POWER PLANT. REMOVE GSM (850) CABINET. INSTALL NEW LTE RBS 6601 FOR LTE 4C/ 5C EQUIPMENT. INSTALL 1 NEW DC12-48-60-RM. ADD 1 NEW POWER/FIBER SQUID, 2 NEW DC POWER & 1 FIBER CABLE.",0.0,825.0,461000.0,10.0,1200115.4787069268,1844826.814328137,2017,03,17,0,0,1
476712,2830101,100694578,PERMIT - RENOVATION/ALTERATION,2017-06-01T00:00:00.000,2017-07-27T00:00:00.000,404.0,HARRISON ST,,"ALTERATIONS TO EXISTING SUPPORT BUILDING (COMPRESSOR BUILDING) TO INCLUDE NEW WALLS, DOORS, WINDOWS LOUVERS, CONCREATE EQUIPMENT PADS AND MECHANICAL INFRASTRUCTURE UPGRADES FOR NEW CHILLED WATER COOLING PLANT. (STRUCTURAL PEER REVIEW)",0.0,6975.0,841900.0,25.0,1173575.389241838,1897636.2171001737,2017,07,27,0,0,1
476941,2830498,100694851,PERMIT - RENOVATION/ALTERATION,2017-04-10T00:00:00.000,2017-04-10T00:00:00.000,5596.0,NORTHWEST HWY,,ADD (3) RADIOS (1 PER SECTOR) ON EXISTING MONOPOLE. REPLACE EXISTING DC POWER PLANT WITH NEW DC POWER PLANT & ADD NEW BATTERY ENCLOSURE WITHIN EXISTING EQUIPMENT SHELTER WITH ASSOCIATED CABLING PER PLANS AT EXISTING MONOPOLE WIRELESS FACILITY. ATT FA # 10095292 / SITE ID# IL1322. ELECTRICAL PERMIT # 100686019. PREVIOUS PERMIT # 100598513,0.0,825.0,110200.0,45.0,1134112.5697089122,1936773.5419422416,2017,04,10,0,0,1
478434,2833496,100696708,PERMIT - EASY PERMIT PROCESS,2017-03-22T00:00:00.000,2017-03-23T00:00:00.000,1555.0,ASTOR ST,,"SOUTH ELEVATION TOWER- REMOVE AND REPLACE WINDOW PERIMETER SEALANT METAL TO METAL 2880 LF, REMOVE AND REPLACE WINDOW SEALANT METAL TO GLASS 200 LF, ROUT AND SEAL CONCRETE CRACKS 300 LF, CONCRETE REPAIRS 50 SFWEST ELEVATION OF GARAGE- TUCK POINT 6000 SF, REPLACE 50 SF OF BRICK, REMOVE REPLACE COPING SEALANT 200 LF, REMOVE AND REPLACE LIMESTONE BAND JOINTS  260 LF, REMOVE AND REPLACE VERTICAL MASONRY CONTROL JOINT SEALANT 200 LF.PLANTER KNEE WALL- TUCK POINT, REPLACE 10 SF OF BRICK  REPLACE LIMESTONE COPING AND MASONRY CONTROL JOINT SEALANT. ¿ALL ELEVATIONS, REPAIR/REPLACE 1500 LINEAR FT. PERIMETER SEALANTS AND WET-GLAZE ON THE GLASS TO METAL JOINTS AT THE BAY WINDOWS, ONLY",0.0,550.0,80100.0,43.0,1176368.0403195403,1911006.285937208,2017,03,23,0,0,1
479521,2835638,100698039,PERMIT - EASY PERMIT PROCESS,2017-03-30T00:00:00.000,2017-03-30T00:00:00.000,1445.0,STATE PKWY,,"REMOVE EXISTING CONCRETE PLANTERS AND INSTALL NEW CONCRETE STAIRS, RAMP, RAILS AND NEW TERRAZZO TOPPING AT ENTRY AT THE ENTRY OF THIS 30 STORY 126 UNITS CONDOMINIUM BUILDING.",0.0,550.0,80100.0,43.0,1176058.641207348,1910244.8195316144,2017,03,30,0,0,1
479642,2835865,100698182,PERMIT - SIGNS,2017-05-01T00:00:00.000,2017-05-03T00:00:00.000,750.0,HUDSON AVE,,NON-LIT ALUMINUM LETTERS ON PLANTER ON WEST ELEVATION,0.0,250.0,81900.0,42.0,1172960.831438755,1905569.6264461896,2017,05,03,0,0,1
479974,2836444,B100698581,PERMIT – EXPRESS PERMIT PROGRAM,2017-04-03T00:00:00.000,2017-04-03T00:00:00.000,5000.0,ROOSEVELT RD,Electrical Work,CHICAGO CARTON PLANT  131-44546-01  LOW VOLTAGE PERMIT FOR LOW VOLTAGE  CARD ACCESS INSTALLATION,0.0,75.0,252300.0,24.0,1143220.767516672,1894276.659866918,2017,04,03,0,0,1
480085,2836628,100698701,PERMIT - RENOVATION/ALTERATION,2017-07-05T00:00:00.000,2017-07-05T00:00:00.000,1660.0,LA SALLE DR,,"SELF-CERT: APARTMENT BUILDING  OCC. CLASS. A-2, NO CHANGE. SCOPE OF WORK DEFINED BY A ROOF DECK REPLACEMENT, INCLUDING BUT NOT LIMITED TO: 2X2 PRECAST CONCRETE PAVERS, DECK PERIMETER GUARDRAILS, LIMITED INTERIOR MODIFICATIONS, NEW PLANTER BOXES AND FURNITURE, AND MINOR ELECTRICAL MODIFICATIONS.",0.0,377.5,71500.0,2.0,1174789.8684489843,1911615.259208149,2017,07,05,0,0,1
480364,2837155,B100699034,PERMIT – EXPRESS PERMIT PROGRAM,2017-04-05T00:00:00.000,2017-04-05T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,SCHEDULED PM ON ELECTRICAL EQUIPMENT INSIDE A CHOCOLATE FACTORY PLANT. - COCOA PLANT WEST MILL CONTROLS UPDATE. - NEW HEAT TRACE CKT FOR WEST-FALIA SYSTEM.,0.0,750.0,243600.0,27.0,1172231.085536217,1902955.411466567,2017,04,05,0,0,1
480649,2837758,100699360,PERMIT - RENOVATION/ALTERATION,2017-05-12T00:00:00.000,2017-05-23T00:00:00.000,6024.0,WARWICK AVE,,REPLACE (3) EXISTING ANTENNAS WITH (3) NEW ANTENNAS. ADD (6) NEW QUADPLEXERS AND (6) NEW TMA'S (2 PER SECTOR) WITH ASSOCIATED CABLING TO EXISTING SMOKESTACK. ADD (6) NEW RADIOS (2 PER SECTOR) AND REPLACE EXISTING DC POWER PLANT WITH NEW DC POWER PLANT TO INSIDE OF EXISTING EQUIPMENT SHELTER PER PLANS. ATT FA # 10074359/SITE ID# IL1298. ELECTRICAL PERMIT # 100690009. PREVIOUS PERMIT# 100654629.,0.0,1575.0,170200.0,38.0,1135416.2072651717,1924349.243221832,2017,05,23,0,0,1
480724,2837878,B100699445,PERMIT – EXPRESS PERMIT PROGRAM,2017-04-07T00:00:00.000,2017-04-07T00:00:00.000,2301.0,LAKE SHORE DR,Monthly Maintenance Permit,AMER. TRANSPLANT   EAST,0.0,150.0,,,1180538.4623956713,1889157.101749919,2017,04,07,0,0,1
482629,2841778,100701683,PERMIT - RENOVATION/ALTERATION,2017-06-19T00:00:00.000,2017-06-19T00:00:00.000,2033.0,PERSHING RD,,OIA '2055 W PERSHING RD' SITE IMPROVEMENT FOR ASPHALT PLANT AS PER PLANS,0.0,375.0,610300.0,12.0,1163322.7274961898,1878769.0568571417,2017,06,19,0,0,1
483115,2842673,100702264,PERMIT - EASY PERMIT PROCESS,2017-04-26T00:00:00.000,2017-04-26T00:00:00.000,1715.0,SAWYER AVE,,REPLACE IRON RAILING WITH NEW SAME AS EXISTING CODE COMPLANT RAILING,0.0,225.0,230200.0,26.0,1154357.5824489233,1911282.3018096115,2017,04,26,0,0,1
484250,2844776,100703637,PERMIT - RENOVATION/ALTERATION,2017-05-26T00:00:00.000,2017-12-25T00:00:00.000,5646.0,KEDZIE AVE,,"REMOVE BRICK FOR NEW DOORWAYS, INSTALL DRYWALL IN BASEMENT AROUND HEATING PLANT AND UNDERNEATH STAIRWAY FOR PROPER FIRE RESISTANCE AND INSTALL 'B' LABEL DOORS AND HARDWARE.",0.0,375.0,630900.0,14.0,1155977.5578894182,1866808.4274939997,2017,12,25,0,0,1
485568,2847484,100705263,PERMIT - EASY PERMIT PROCESS,2017-05-15T00:00:00.000,2017-05-15T00:00:00.000,1122.0,DEARBORN ST,,"ALL ELEVATIONS, REPAIR/REPLACE/INSTALL NEW STONE AT EAST PLANTER AND CLEANING OF LIMESTONE COPING AT 28TH FLOOR AND STONE ABOVE GARAGE, ONLY; SUBJECT TO FIELD INSPECTIONS",0.0,550.0,81000.0,2.0,1175691.4481687965,1907881.4104367848,2017,05,15,0,0,1
485790,2847868,100705513,PERMIT - EASY PERMIT PROCESS,2017-05-16T00:00:00.000,2017-05-16T00:00:00.000,5415.0,SHERIDAN RD,,REPLACEMENT OF PLANTER LINE & PLANTER REPAIRS ONEXISTING 2ND. FLOOR ROOF DECK.,0.0,550.0,30702.0,48.0,1168699.3427678342,1936204.78650379,2017,05,16,0,0,1
490365,2856722,B100710979,PERMIT – EXPRESS PERMIT PROGRAM,2017-06-16T00:00:00.000,2017-06-16T00:00:00.000,2418.0,MILWAUKEE AVE,Electrical Work,"RELOCATE EXISTING ANTENNAS FROM PARAPET WALL TO NEW ROOFTOP SLED, REMOVE 3 EXISTING ANTENNAS, 6 COAX LINES AND TMA'S. INSTALL 3 NEW ANTENNAS AND RRU'S. INSTALL NEW 48V POWERPLANT WITH 5 STRINGS OF BATTERIES. ON EXISTING ATT SITE IL0282",0.0,150.0,220400.0,1.0,1156298.5169911704,1915918.5846522276,2017,06,16,0,0,1
491541,2858994,100712363,PERMIT - NEW CONSTRUCTION,2017-06-26T00:00:00.000,2017-06-26T00:00:00.000,803.0,FULTON MARKET,,"ERECT NEW SEVEN STORY MIXED-USE BUILDING (SHELL & CORE) WITH SURFACE PARKING. THE BUILDING INCLUDES COMMERCIAL SPACE (F) ON THE GROUND FLOOR AND OFFICE SPACE (E) ON FLOORS 2-7. PROJECT TO BE LEED CERTIFIED. *GREEN ROOF = 4,114,SF*. 803-811 W FULTON MARKET",0.0,30354.16,833000.0,27.0,1170957.94918368,1902044.566704047,2017,06,26,0,0,1
491609,2859134,100712436,PERMIT - WRECKING/DEMOLITION,2017-07-21T00:00:00.000,2017-07-21T00:00:00.000,7250.0,KOSTNER AVE,,WRECK AND REMOVE A 6 STORY CONCRETE DECOMMISSIONED POWER PLANT,0.0,1747.5,650500.0,18.0,1148110.208564079,1856034.1591556596,2017,07,21,0,0,1
492180,2860150,100713085,PERMIT - RENOVATION/ALTERATION,2017-07-17T00:00:00.000,2017-08-15T00:00:00.000,515.0,STATE ST,,REVISION TO PERMIT # 100686030 TO CHANGE CHANGE THE SIZE AND SHAPE OF ONE PLANTER AS PER PLANS.,0.0,825.0,81500.0,42.0,1176317.9172462272,1903812.2003528704,2017,08,15,0,0,1
493356,2862473,100714504,PERMIT - RENOVATION/ALTERATION,2017-07-24T00:00:00.000,2017-07-24T00:00:00.000,12100.0,AVENUE O,,REPLACE (6) EXISTING ANTENNAS WITH (6) NEW ANTENNAS (2 SECTORS) ADD (6) NEW RADIOS (2 SECTORS) ADD NEW HAND RAIL KIT WITH ASSOCIATED CABLING AT EXISTING WIRELESS FACILITY ON MONOPOLE. REPLACE EXISTING DC POWER PLANT WITH NEW DC POWER PLANT IN EXISTING SHELTER PER PLANS. PENDING COMPLETION OF CROWN MODIFICATION PERMIT # 100705553. ATT FA 10074390/SITE ID IL1485. ELECTRICAL PERMIT #100688302. PREVIOUS PERMIT# 100688302.,0.0,1575.0,550100.0,10.0,1200939.864364972,1825279.4601081929,2017,07,24,0,0,1
493636,2863049,100714841,PERMIT - SIGNS,2017-07-14T00:00:00.000,2017-07-14T00:00:00.000,600.0,CHICAGO AVE,,INSTALL ONE GROUND SIGN IN EXISTING PLANTER FACING EAST AND WEST,0.0,300.0,842200.0,27.0,1172196.4487363396,1905661.6894401105,2017,07,14,0,0,1
495204,2866181,100716706,PERMIT - RENOVATION/ALTERATION,2017-08-22T00:00:00.000,2017-10-23T00:00:00.000,131.0,DEARBORN ST,,INTERIOR AND EXTERIOR ALTERATIONS AT 12TH FLOOR FOR A NEW ROOF DECK AND GREEN ROOF IN EXISTING OFFICE BUILDING AS PER PLANS.,0.0,2438.1,839100.0,42.0,1175999.3010507296,1899606.803306733,2017,10,23,0,0,1
497262,2870115,100719219,PERMIT - RENOVATION/ALTERATION,2017-08-18T00:00:00.000,2017-08-18T00:00:00.000,3905.0,HARRISON ST,,REPLACE (3) EXISTING ANTENNAS WITH (3) NEW ANTENNAS . ADD (6) NEW RADIOS (2 PER SECTOR) WITH ASSOCIATED CABLING. ADD NEW DC POWER PLANT IN EXISTING EQUIPMENT SHELTER AND REMOVE (12) EXISTING TMA'S PER PLANS AT EXISTING WIRELESS FACILITY ON MONOPOLE. ATT FA 10095302. ELECTRICAL PERMIT #'S 100686020 & 100715853. PREVIOUS PERMIT # 100621692,0.0,1575.0,260900.0,24.0,1150423.6569386837,1897029.1268278696,2017,08,18,0,0,1
500441,2876146,B100722996,PERMIT – EXPRESS PERMIT PROGRAM,2017-08-27T00:00:00.000,2017-08-27T00:00:00.000,600.0,GRAND AVE,Electrical Work,"ATT-IL1231  SWAP DUS FOR 5216. ADD AT&T LOWER FIBER, (3)25 AMP BREAKERS (INSTALLED IN THE POWER PLANT). PCS SWAP: REPLACE 1900 RRUS12 + A2 W/ 4415 RADIOS.",0.0,150.0,243600.0,27.0,1172189.0806954606,1903758.8130978683,2017,08,27,0,0,1
501482,2878278,B100724273,PERMIT – EXPRESS PERMIT PROGRAM,2017-09-05T00:00:00.000,2017-09-05T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,SCHEDULED PMS ON ELECTRICAL SERVICES INSIDE A CHOCOLATE FACTORY PLANT; - REPAIRS TO COMPLETE THERMAL SCAN;,0.0,300.0,243600.0,27.0,1172231.085536217,1902955.411466567,2017,09,05,0,0,1
502722,2880596,100725770,PERMIT - RENOVATION/ALTERATION,2017-09-20T00:00:00.000,2017-09-20T00:00:00.000,6050.0,KEYSTONE AVE,,REPLACE (6) EXISTING ANTENNAS WITH (6) NEW ANTENNAS. RELOCATE (3) EXISTING RADIOS (1 PER SECTOR) REPLACE (3) EXISTING RADIOS WITH (3) NEW RADIOS (1 PER SECTOR) ADD (6) NEW RADIOS (2 PER SECTOR) WITH ASSOCIATED CABLING ON TOWER. REPLACE EXISTING POWER PLANT WITH NEW POWER PLANT AND ADD NEW BATTERY RACK INSIDE EXISTING SHELTER  PER PLANS AT WIRELESS FACILITY. ATT FA 10005275/SITED IL0299. ELECTRICAL PERMIT # 100723979. PREVIOUS PERMIT # 100574943.,0.0,1575.0,130200.0,39.0,1148203.6885731153,1940129.198413236,2017,09,20,0,0,1
503005,2881033,100726096,PERMIT - NEW CONSTRUCTION,2017-12-13T00:00:00.000,2017-12-13T00:00:00.000,600.0,GRAND AVE,,"NEW CONSTRUCTION OF 1 STORY, CAST IN PLACE CONCRETE, SMALL ASSEMBLY USE BUILDING WITH GREEN ROOF.",0.0,2770.08,81402.0,42.0,1180766.1724535844,1904095.559304893,2017,12,13,0,0,1
503476,2882069,B100726687,PERMIT – EXPRESS PERMIT PROGRAM,2017-09-19T00:00:00.000,2017-09-19T00:00:00.000,660.0,GRAND AVE,Electrical Work,"ATT-IL1231 SWAP DUS FOR 5216. ADD AT&T LOWER FIBER, (3)25 AMP BREAKERS (INSTALLED IN THE POWER PLANT). PCS SWAP: REPLACE 1900 RRUS12 + A2 W/ 4415 RADIOS.",0.0,150.0,243600.0,27.0,1171589.980022987,1903740.8582175712,2017,09,19,0,0,1
503756,2882604,100727020,PERMIT - RENOVATION/ALTERATION,2017-12-04T00:00:00.000,2017-12-04T00:00:00.000,212.0,GREEN ST,,"FOURTH FLOOR ADDITION TO EXISTING 3 STORY AND 6 STORY BUILDING WITH OPEN ROOF DECK, GREEN ROOF AND ENCLOSED TEMPERED SPACE AS PER PLANS(CONSTRUCTION TYPE IS 3A FOR THE ENTIRE 6-STORY BUILDING AND THE NEW ADDITION MEETS 1-B REQUIREMENTS)",0.0,2554.71,833000.0,27.0,1170646.5266237448,1901822.20921602,2017,12,04,0,0,1
504769,2884510,100728197,PERMIT - NEW CONSTRUCTION,2017-10-30T00:00:00.000,2018-01-02T00:00:00.000,2200.0,CANNON DR,,"NEW CONTSTRUCTION: ERECT 1 STORY, 9,500SF BUILDING - ACCESSORY VISITOR CENTER TO EXISTING ZOO WITH BUSINESS USE E OCCUPANCY INCLUDES INSTALLATION OF A GREEN ROOF (GREEN ROOF AREA = 6,219 SF) **CERTIFIED PLAN CORRECTIONS - CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION**",0.0,5151.55,71400.0,43.0,1175050.8689222592,1914969.883050687,2018,01,02,0,0,1
505078,2885160,100728569,PERMIT - RENOVATION/ALTERATION,2018-05-07T00:00:00.000,2018-06-13T00:00:00.000,2259.0,DAMEN AVE,,"REMOVE & REPLACE EXISTING INOPERABLE FIRE ESCAPE STAIRS W/NEW OPEN STEEL STAIRS ON EAST SIDE OF BUILDING. ADJUSTMENT OF EXISTING ELEVATOR AREA ON BASEMENT TO INCORPORATE A NEW MACHINE ROOM &VESTIBULE. REDUCTION OF LANDSCAPE PLANTING MATERIAL &ADJUSTMENTS TO THE COURTYARD. ELECTRICAL &MECHANICAL SYSTEMS RECONFIGURED, 6' IRON FENCE PER PLANS **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS ** (PREVIOUS PERMITS 100695939 APPROVED 3/17/2017, # 100584036 APPROVED 4/28/2015, # 100572921 APPROVED 12/4/2014)",0.0,1443.75,843200.0,25.0,1163436.7824719895,1888765.709637358,2018,06,13,0,0,1
505518,2885906,100729100,PERMIT - RENOVATION/ALTERATION,2017-10-25T00:00:00.000,2017-10-25T00:00:00.000,3410.0,LAKE SHORE DR,,REPLACE (6) EXISTING ANTENNAS WITH (6) NEW ANTENNAS (2 PER SECTOR) ADD (3) NEW RADIOS (1 PER SECTOR) REPLACE (3) EXISTING RADIOS WITH (3) NEW RADIOS (1 PER SECTOR) WITH ASSOCIATED CABLING AT EXISTING WIRELESS FACILITY ON ROOF TOP. REPLACE EXISTING DC POWER PLANT IN EQUIPMENT ROOM WITH NEW POWER PLANT PER PLANS. ATT FA 10005193/SITE ID IL0181. ELECTRICAL PERMIT # 100726453. PREVIOUS BP # 100699374.,0.0,1575.0,61902.0,44.0,1172639.6509577285,1922845.629964242,2017,10,25,0,0,1
506057,2886909,100729730,PERMIT - RENOVATION/ALTERATION,2018-01-04T00:00:00.000,2018-01-04T00:00:00.000,1140.0,WELLS ST,,"REVISION TO PERMIT #100636196 TO REMOVE 5 SHADE TREES AND 1 ORNAMENTAL TREE. ADDITIONAL PERENNIAL AND SHRUB PLANTINGS HAVE BEEN ADDED. REVISE PARKWAY TREE SPECIES. CURBED PLANTERS LAYOUT REVISED. RELOCATION OF BIKE RACKS. REVISION TO DETENTION SYSTEM DRAINAGE AREA. STORMWATER VOLUME CONTROL, SITE GRADING AND UTILITY LINE ADJUSTMENTS FOR UPDATED DRIVEWAY ALIGNMENT AS PER PLANS.(STORM WATER REVIEW ONLY)",0.0,575.0,838300.0,27.0,1174460.8060929195,1908131.1167678095,2018,01,04,0,1,1
506095,2886969,B100729781,PERMIT – EXPRESS PERMIT PROGRAM,2017-10-06T00:00:00.000,2017-10-06T00:00:00.000,600.0,KINZIE ST,Monthly Maintenance Permit,SCHEDULED PMS ON THE ELECTRICAL EQUIPMENT INSIDE A CHOCOLATE FACTORY PLANT; - ANNUAL TESTING AND PMS ON THE BATTERY BACKUP UNITS - STAIRWAYS.,0.0,450.0,243600.0,27.0,1172231.085536217,1902955.411466567,2017,10,06,0,0,1
506188,2887200,100729883,PERMIT - NEW CONSTRUCTION,2018-03-13T00:00:00.000,2018-05-08T00:00:00.000,939.0,WASHINGTON BLVD,,"***DIRECT DEVELOPER SERVICES*** FULL BUILDING FOR PROPOSED 15-STORY WITH PENTHOUSE, 357 UNIT RESIDENTIAL BUILDING WITH ABOVE AND BELOW GRADE PARKING, AND GROUND FLOOR RETAIL SPACE. **20,172 SF GREEN ROOF PROVIDED** FOUNDATION ONLY PERMIT#100720189",0.0,367621.56,833000.0,25.0,1169996.9920544547,1900682.031854956,2018,05,08,0,0,1
506611,2887949,100730393,PERMIT - RENOVATION/ALTERATION,2018-01-19T00:00:00.000,2018-04-05T00:00:00.000,440.0,LA SALLE ST,,"UPGRADES TO EXISTING EXTERIOR AT GRADE PLAZA OF EXISTING OFFICE BUILDING TO INCLUDE LANDSCAPED PLANTERS, BENCHES AND SEATING AS PER PLANS.",0.0,10439.49,839100.0,4.0,1175283.2440973097,1898144.3499498828,2018,04,05,0,0,1
507408,2889540,100731338,PERMIT - EASY PERMIT PROCESS,2017-10-17T00:00:00.000,2017-10-17T00:00:00.000,2717.0,NORMANDY AVE,,"REPLACE TWO ROOFTOP UNITS WITH ONE 3 TON, AND ONE 5 TON, AIR COOLED, SELF-CONTAINED, R410A, CARRIER ROOFTOP UNITS, SERVING A MANUFACTURING PLANT.",0.0,600.0,831600.0,29.0,1131323.148080574,1917413.489889247,2017,10,17,0,0,1
507659,2890023,100731638,PERMIT - RENOVATION/ALTERATION,2017-11-13T00:00:00.000,2017-11-13T00:00:00.000,5216.0,LAWRENCE AVE,,REPLACE (6) EXISTING ANTENNAS WITH (6) NEW ANTENNAS. REPLACE (3) EXISTING RADIOS WITH (3) NEW RADIOS. ADD (3) NEW RADIOS (1 PER SECTOR) WITH ASSOCIATED CABLING AT EXISTING WIRELESS FACILITY ON MONOPOLE. REPLACE EXISTING POWER PLANT WITH NEW POWER PLANT IN EXISTING EQUIPMENT SHELTER PER PLANS.  ATT FA 10095201/SITE ID IL1314.  ELECTRICAL PERMIT # 100724409. PREVIOUS PERMIT # 100686597.,0.0,1575.0,110502.0,45.0,1140617.169533608,1931455.85327467,2017,11,13,0,0,1
507781,2890307,100731798,PERMIT - RENOVATION/ALTERATION,2017-11-13T00:00:00.000,2017-12-02T00:00:00.000,2911.0,47TH ST,,ZONING AND LANDSCAPE ONLY: REVISION TO PERMIT # 100648316 TO INCLUDE LANDSCAPE CHANGES TO PAVING AND PLANTING IN COURTYARD AND EXTERIOR SPECTATOR SEATING ON EAST AND WEST SIDE OF TURF SOCCER FIELD. EXISTING/PROPOSED USE: C3 SCHOOLS,0.0,825.0,842800.0,14.0,1157712.446637374,1873312.0369228907,2017,12,02,0,0,1
507923,2890549,100731955,PERMIT - EASY PERMIT PROCESS,2017-10-20T00:00:00.000,2017-10-20T00:00:00.000,4545.0,RACINE AVE,,INSTALL CONDENSER RELIEF MODIFICATIONS AT 12 CONDENSING STATIONS IN AN AMMONIA PLANT.STAMPED PLANS PROVIDED.,0.0,1200.0,842600.0,11.0,1169157.6684126644,1874480.643779205,2017,10,20,0,0,1
508096,2890902,100732153,PERMIT - RENOVATION/ALTERATION,2017-12-13T00:00:00.000,2017-12-13T00:00:00.000,333.0,ONTARIO ST,,"IMPROVEMENTS TO THE EXISTING 3RD LEVEL ROOF DECK INCLUDING PLANTERS, PAVERS, TRAFFIC COATING, LIGHTING AND ROOF DRAINS AS PER PLANS.",0.0,8512.34,81403.0,42.0,1178748.3570981624,1904525.8415255884,2017,12,13,0,1,1
508247,2891219,100732326,PERMIT - RENOVATION/ALTERATION,2017-11-27T00:00:00.000,2017-11-27T00:00:00.000,4950.0,AVERS AVE,,REPLACE (6) EXISTING ANTENNAS WITH (6) NEW ANTENNAS. ADD (9) NEW RADIOS (3 PER SECTOR) WITH ASSOCIATED CABLING AT EXISTING WIRELESS FACILITY ON CHIMNEY. REPLACE EXISTING DC POWER PLANT WITH NEW DC POWER PLANT IN EXISTING GROUND MOUNTED EQUIPMENT SHELTER PER PLANS. ATT FA 10074358/SITE ID IL1312. ELECTRICAL PERMIT # 100723989. PREVIOUS PERMIT # 100687059.,0.0,1575.0,140302.0,39.0,1149774.0948224326,1932831.1512175752,2017,11,27,0,0,1
508648,2892053,100732802,PERMIT - EASY PERMIT PROCESS,2017-10-26T00:00:00.000,2017-10-26T00:00:00.000,170.0,POLK ST,,"ALL ELEVATIONS, REPAIR/REPLACE CAULK JOINTS BETWEEN CONCRETE SLAB EDGE AND BRICK MASONRY, REPAIR/REPLACE CAULK AT THREE FORM TIE HOLES, REPAIR/REPLACE CLEAN PAINT AND PATCH THE EDGE OF CONCRETE SLAB AT CONCRETE CANOPY, REPAIR/REPLACE CLEAN PRIME AND CAULK JOINTS BETWEEN PLANTER AND CAST STONE COPINGS, ONLY; SUBJECT TO FIELD INSPECTIONS",0.0,550.0,839000.0,4.0,1174995.83476986,1896824.181340116,2017,10,26,0,0,1
509267,2893277,100733537,PERMIT - RENOVATION/ALTERATION,2017-12-25T00:00:00.000,2018-06-12T00:00:00.000,2834.0,CERMAK RD,,"DECONVERSION OF NON CONFORMING DINING AREA IN BASEMENT. WORK INCLUDES REMOVAL OF LATTICE WOOD CEILING AND REPLACE WITH 5/8"" TYPE X GYP BD. CEILING, INSTALL CARBON MONOXIDE DETECTORS THROUGHOUT, PROVIDE 1 HOUR RATED ENCLOSURE AT HEATING PLANT, PROVIDE B LABEL DOOR AT HEATING PLANT ROOM, REPLACE MISSING FLOOR JOIST AT SOUTHWEST CORNER, REHANG EXISTING GATE TO SWING IN DIRECTION OF EGRESS AND REMOVE NON PERMITED STAIR ACCESS TO BASEMENT.(CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS.)",0.0,1055.4,840700.0,12.0,1157614.1561201103,1889299.974758542,2018,06,12,0,0,1
510515,2895658,100735052,PERMIT - NEW CONSTRUCTION,2018-01-19T00:00:00.000,2018-01-19T00:00:00.000,6800.0,WESTERN AVE,,"(THIS PERMIT VOIDED AND REPLACED BY REDESIGN PERMIT 100750232) NEW CONSTRUCTION 4 STORY MIXED USE BUILDING. CONCRETE STRUCTURE. LIBRARY (C-1 ASSEMBLY) OCCUPANCY ON LEVEL 01, (A-2) RESIDENTIAL OCCUPANCY ON LEVEL 02, 03 AND 04. OCCUPIED GREEN ROOF ON LEVEL 02. SURFACE PARKING LOT WEST OF THE BUILDING. WORK ALSO INCLUDES ROW AND ALLEY IMPROVEMENTS.",0.0,32351.57,20302.0,50.0,1159043.1608986342,1945096.2189800516,2018,01,19,0,0,1
511299,2897085,100735975,PERMIT - RENOVATION/ALTERATION,2017-12-19T00:00:00.000,2017-12-19T00:00:00.000,4001.0,RAVENSWOOD AVE,,REPLACE (6) EXISTING ANTENNAS WITH (6) NEW ANTENNAS. ADD (6) NEW RADIOS (2 PER SECTOR) WITH ASSOCIATED CABLING AT EXISTING WIRELESS FACILITY. ON ROOF TOP. REPLACE EXISTING DC POWER PLANT WITH NEW DC POWER PLANT INSIDE PENTHOUSE EQUIPMENT ROOM PER PLANS. ATT FA 10005187/SITE ID IL0173. ELECTRICAL PERMIT # 100729191. EXISTING PERMIT # 100688406.,0.0,1575.0,60200.0,47.0,,,2017,12,19,0,0,1
